id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game.id,game.date,game.home_team_id,game.home_team_score,game.period,game.postseason,game.season,game.status,game.time,game.visitor_team_id,game.visitor_team_score,player.id,player.first_name,player.height_feet,player.height_inches,player.last_name,player.position,player.team_id,player.weight_pounds,team.id,team.abbreviation,team.city,team.conference,team.division,team.full_name,team.name
180995,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6:18,1.0,0.0,0.0,2.0,0.0,0.0,3545,1997-03-04T00:00:00.000Z,7,92,4,False,1996,Final, ,14,102,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
181527,1.0,0.0,1.0,0.0,4.0,0.0,0.3,10.0,3.0,1.0,2.0,2.0,17:23,0.0,1.0,8.0,1.0,1.0,1.0,6699,1997-03-07T00:00:00.000Z,14,90,4,False,1996,Final, ,11,111,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
181998,2.0,1.0,1.0,0.333,3.0,1.0,0.5,6.0,3.0,1.0,5.0,5.0,26:02,1.0,3.0,12.0,2.0,2.0,0.0,5473,1997-03-09T00:00:00.000Z,14,115,4,False,1996,Final, ,3,105,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
182448,0.0,0.0,0.0,0.667,6.0,4.0,0.6,10.0,6.0,0.667,3.0,2.0,18:17,1.0,4.0,18.0,1.0,3.0,3.0,3312,1997-03-12T00:00:00.000Z,14,109,4,False,1996,Final, ,10,101,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
182706,1.0,0.0,4.0,0.286,7.0,2.0,0.222,9.0,2.0,1.0,4.0,4.0,22:35,1.0,2.0,10.0,5.0,0.0,1.0,3553,1997-03-16T00:00:00.000Z,14,98,4,False,1996,Final, ,28,90,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
182771,1.0,0.0,2.0,0.75,4.0,3.0,0.462,13.0,6.0,0.5,2.0,1.0,26:07,2.0,2.0,16.0,4.0,3.0,1.0,5764,1997-03-14T00:00:00.000Z,14,95,4,False,1996,Final, ,13,97,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
183072,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2:58,0.0,1.0,0.0,1.0,0.0,2.0,7662,1997-03-20T00:00:00.000Z,6,76,4,False,1996,Final, ,14,89,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
183260,1.0,0.0,0.0,0.5,4.0,2.0,0.429,7.0,3.0,0.0,0.0,0.0,10:21,0.0,0.0,8.0,0.0,2.0,1.0,6449,1997-03-17T00:00:00.000Z,8,94,4,False,1996,Final, ,14,113,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
183990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:56,0.0,0.0,0.0,0.0,0.0,0.0,5887,1997-03-21T00:00:00.000Z,16,98,4,False,1996,Final, ,14,97,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
184336,4.0,0.0,1.0,0.0,1.0,0.0,0.5,6.0,3.0,1.0,2.0,2.0,18:44,1.0,1.0,8.0,2.0,0.0,4.0,7665,1997-03-23T00:00:00.000Z,22,110,4,False,1996,Final, ,14,84,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
184523,0.0,0.0,0.0,0.0,0.0,0.0,0.667,3.0,2.0,0.667,3.0,2.0,8:48,1.0,0.0,6.0,1.0,0.0,1.0,5487,1997-03-24T00:00:00.000Z,3,84,4,False,1996,Final, ,14,109,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
185031,4.0,0.0,1.0,0.5,4.0,2.0,0.5,14.0,7.0,0.75,4.0,3.0,32:02,0.0,1.0,19.0,1.0,2.0,1.0,7667,1997-03-26T00:00:00.000Z,14,106,4,False,1996,Final, ,17,84,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
185042,4.0,0.0,4.0,0.2,5.0,1.0,0.375,16.0,6.0,1.0,7.0,7.0,42:41,4.0,3.0,20.0,8.0,3.0,3.0,5892,1997-03-27T00:00:00.000Z,15,98,4,False,1996,Final, ,14,102,1043,Kobe,,,Bryant,,14,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
