id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game.id,game.date,game.home_team_id,game.home_team_score,game.period,game.postseason,game.season,game.status,game.time,game.visitor_team_id,game.visitor_team_score,player.id,player.first_name,player.height_feet,player.height_inches,player.last_name,player.position,player.team_id,player.weight_pounds,team.id,team.abbreviation,team.city,team.conference,team.division,team.full_name,team.name
469135,5.0,0.0,7.0,0.286,7.0,2.0,0.636,22.0,14.0,0.4,5.0,2.0,45:52,0.0,2.0,32.0,7.0,4.0,9.0,20746,2007-01-20T00:00:00.000Z,10,104,4,False,2006,Final, ,6,106,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
469575,5.0,0.0,4.0,0.0,3.0,0.0,0.4,15.0,6.0,0.462,13.0,6.0,43:23,0.0,2.0,18.0,4.0,3.0,2.0,19760,2007-01-22T00:00:00.000Z,6,79,4,False,2006,Final, ,22,90,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
469828,5.0,0.0,8.0,0.375,8.0,3.0,0.538,26.0,14.0,0.615,13.0,8.0,53:10,2.0,2.0,39.0,10.0,1.0,4.0,19762,2007-01-24T00:00:00.000Z,6,115,4,False,2006,Final, ,23,118,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
470629,5.0,0.0,7.0,0.5,6.0,3.0,0.545,22.0,12.0,0.5,6.0,3.0,42:04,2.0,2.0,30.0,9.0,2.0,3.0,18582,2007-01-28T00:00:00.000Z,6,100,4,False,2006,Final, ,24,115,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
470791,6.0,0.0,5.0,0.25,4.0,1.0,0.409,22.0,9.0,0.667,3.0,2.0,43:17,0.0,2.0,21.0,5.0,2.0,3.0,20893,2007-02-04T00:00:00.000Z,6,78,4,False,2006,Final, ,9,90,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
471382,9.0,0.0,5.0,0.286,7.0,2.0,0.333,18.0,6.0,0.375,8.0,3.0,35:35,1.0,4.0,17.0,6.0,1.0,2.0,18984,2007-02-01T00:00:00.000Z,16,92,4,False,2006,Final, ,6,89,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
471466,3.0,0.0,9.0,0.0,1.0,0.0,0.538,13.0,7.0,0.5,8.0,4.0,35:39,1.0,1.0,18.0,10.0,2.0,1.0,18587,2007-02-02T00:00:00.000Z,6,101,4,False,2006,Final, ,4,81,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
472174,3.0,1.0,7.0,0.5,2.0,1.0,0.308,13.0,4.0,1.0,2.0,2.0,36:19,0.0,1.0,11.0,7.0,1.0,2.0,20199,2007-02-07T00:00:00.000Z,6,94,4,False,2006,Final, ,13,77,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
472438,6.0,0.0,6.0,0.25,4.0,1.0,0.545,22.0,12.0,0.5,8.0,4.0,41:08,1.0,1.0,29.0,7.0,0.0,2.0,19100,2007-02-09T00:00:00.000Z,6,103,4,False,2006,Final, ,16,79,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
472945,5.0,1.0,7.0,0.0,2.0,0.0,0.313,16.0,5.0,0.667,12.0,8.0,38:21,1.0,3.0,18.0,8.0,1.0,1.0,20203,2007-02-11T00:00:00.000Z,6,99,4,False,2006,Final, ,14,90,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
473390,4.0,3.0,7.0,0.0,3.0,0.0,0.36,25.0,9.0,0.556,9.0,5.0,42:39,3.0,2.0,23.0,10.0,1.0,0.0,20065,2007-02-14T00:00:00.000Z,29,99,4,False,2006,Final, ,6,98,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
473604,3.0,0.0,4.0,0.0,1.0,0.0,0.625,16.0,10.0,0.818,22.0,18.0,39:48,0.0,4.0,38.0,4.0,3.0,3.0,18996,2007-02-15T00:00:00.000Z,14,108,4,False,2006,Final, ,6,114,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
473987,2.0,1.0,4.0,0.0,1.0,0.0,0.48,25.0,12.0,1.0,5.0,5.0,36:49,0.0,3.0,29.0,4.0,1.0,3.0,20067,2007-02-21T00:00:00.000Z,28,85,4,False,2006,Final, ,6,86,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
474144,2.0,0.0,4.0,0.25,4.0,1.0,0.464,28.0,13.0,0.25,8.0,2.0,42:58,3.0,1.0,29.0,7.0,3.0,3.0,20323,2007-02-22T00:00:00.000Z,6,78,4,False,2006,Final, ,5,84,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
474701,5.0,0.0,3.0,0.25,4.0,1.0,0.63,27.0,17.0,0.5,8.0,4.0,39:58,0.0,2.0,39.0,3.0,0.0,2.0,19208,2007-03-01T00:00:00.000Z,7,95,4,False,2006,Final, ,6,92,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
474725,7.0,1.0,3.0,0.4,5.0,2.0,0.455,22.0,10.0,0.583,12.0,7.0,41:30,0.0,2.0,29.0,3.0,0.0,2.0,19201,2007-02-25T00:00:00.000Z,16,86,4,False,2006,Final, ,6,81,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
475144,8.0,1.0,4.0,0.75,4.0,3.0,0.636,22.0,14.0,0.571,7.0,4.0,42:50,1.0,1.0,35.0,5.0,2.0,4.0,20070,2007-02-27T00:00:00.000Z,6,97,4,False,2006,Final, ,19,89,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
475843,6.0,3.0,3.0,0.333,3.0,1.0,0.5,20.0,10.0,0.882,17.0,15.0,37:22,2.0,1.0,36.0,5.0,0.0,2.0,20214,2007-03-03T00:00:00.000Z,6,120,4,False,2006,Final, ,28,97,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
476308,8.0,0.0,11.0,0.5,6.0,3.0,0.5,24.0,12.0,0.556,9.0,5.0,41:38,1.0,2.0,32.0,12.0,0.0,3.0,19127,2007-03-05T00:00:00.000Z,6,91,4,False,2006,Final, ,11,85,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
476706,8.0,1.0,5.0,0.333,3.0,1.0,0.548,31.0,17.0,0.75,8.0,6.0,50:40,2.0,4.0,41.0,7.0,3.0,4.0,20218,2007-03-07T00:00:00.000Z,9,97,4,False,2006,Final, ,6,101,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
476958,9.0,1.0,8.0,0.667,6.0,4.0,0.545,22.0,12.0,1.0,4.0,4.0,36:30,0.0,5.0,32.0,8.0,3.0,6.0,19222,2007-03-10T00:00:00.000Z,17,92,4,False,2006,Final, ,6,94,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
477139,6.0,1.0,4.0,0.333,6.0,2.0,0.455,22.0,10.0,0.8,5.0,4.0,38:42,3.0,2.0,26.0,7.0,3.0,2.0,20351,2007-03-11T00:00:00.000Z,6,99,4,False,2006,Final, ,12,88,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
477652,4.0,0.0,5.0,0.571,7.0,4.0,0.647,17.0,11.0,0.5,6.0,3.0,29:35,1.0,0.0,29.0,6.0,3.0,2.0,19231,2007-03-14T00:00:00.000Z,15,96,4,False,2006,Final, ,6,118,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
478338,9.0,2.0,15.0,0.0,6.0,0.0,0.381,21.0,8.0,0.615,13.0,8.0,43:40,2.0,3.0,24.0,17.0,2.0,4.0,19806,2007-03-17T00:00:00.000Z,6,82,4,False,2006,Final, ,29,73,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
478590,6.0,3.0,4.0,0.222,9.0,2.0,0.387,31.0,12.0,0.917,12.0,11.0,46:33,2.0,4.0,37.0,6.0,1.0,3.0,19248,2007-03-20T00:00:00.000Z,4,108,4,False,2006,Final, ,6,100,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
478979,4.0,3.0,6.0,0.167,6.0,1.0,0.429,28.0,12.0,0.857,7.0,6.0,45:27,0.0,3.0,31.0,6.0,2.0,6.0,19260,2007-03-21T00:00:00.000Z,6,90,4,False,2006,Final, ,7,98,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
479426,10.0,0.0,2.0,0.0,1.0,0.0,0.5,16.0,8.0,0.833,6.0,5.0,38:16,1.0,1.0,21.0,3.0,2.0,1.0,21505,2007-03-23T00:00:00.000Z,6,90,4,False,2006,Final, ,20,68,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
479606,6.0,0.0,4.0,0.25,4.0,1.0,0.313,16.0,5.0,0.818,11.0,9.0,43:06,1.0,2.0,20.0,5.0,1.0,5.0,21786,2007-04-08T00:00:00.000Z,9,87,4,False,2006,Final, ,6,82,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
479669,8.0,0.0,3.0,0.167,6.0,1.0,0.421,19.0,8.0,1.0,1.0,1.0,40:49,0.0,4.0,18.0,3.0,1.0,5.0,21234,2007-03-25T00:00:00.000Z,6,93,4,False,2006,Final, ,8,105,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
479858,6.0,0.0,6.0,0.0,3.0,0.0,0.444,18.0,8.0,0.714,14.0,10.0,40:08,1.0,4.0,26.0,7.0,2.0,3.0,21372,2007-03-27T00:00:00.000Z,12,94,4,False,2006,Final, ,6,105,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
480244,7.0,0.0,5.0,0.4,5.0,2.0,0.3,20.0,6.0,0.714,14.0,10.0,43:55,1.0,3.0,24.0,6.0,2.0,3.0,21778,2007-03-28T00:00:00.000Z,20,97,4,False,2006,Final, ,6,93,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
480818,9.0,0.0,4.0,0.0,3.0,0.0,0.56,25.0,14.0,0.846,13.0,11.0,47:24,1.0,4.0,39.0,5.0,3.0,7.0,21105,2007-03-31T00:00:00.000Z,5,108,4,False,2006,Final, ,6,112,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
481315,6.0,1.0,10.0,0.0,2.0,0.0,0.542,24.0,13.0,1.0,5.0,5.0,41:49,2.0,1.0,31.0,12.0,4.0,2.0,23961,2007-04-03T00:00:00.000Z,18,88,4,False,2006,Final, ,6,101,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
481712,5.0,0.0,7.0,0.4,5.0,2.0,0.524,21.0,11.0,0.846,13.0,11.0,48:36,2.0,4.0,35.0,9.0,0.0,4.0,21083,2007-04-05T00:00:00.000Z,6,90,4,False,2006,Final, ,16,94,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
481850,5.0,1.0,6.0,0.0,3.0,0.0,0.304,23.0,7.0,0.786,14.0,11.0,44:25,0.0,3.0,25.0,6.0,1.0,2.0,21109,2007-04-06T00:00:00.000Z,30,94,4,False,2006,Final, ,6,99,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
482931,4.0,1.0,5.0,0.0,1.0,0.0,0.556,27.0,15.0,0.556,9.0,5.0,35:15,3.0,1.0,35.0,8.0,2.0,2.0,21245,2007-04-12T00:00:00.000Z,6,94,4,False,2006,Final, ,3,76,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
483365,6.0,1.0,4.0,0.5,6.0,3.0,0.5,16.0,8.0,0.8,5.0,4.0,31:57,1.0,1.0,23.0,5.0,1.0,0.0,23970,2007-04-14T00:00:00.000Z,6,110,4,False,2006,Final, ,1,76,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
483856,6.0,0.0,4.0,0.0,2.0,0.0,0.467,15.0,7.0,0.571,7.0,4.0,36:03,1.0,3.0,18.0,5.0,0.0,1.0,22188,2007-04-17T00:00:00.000Z,23,92,4,False,2006,Final, ,6,98,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
484244,9.0,0.0,5.0,0.25,4.0,1.0,0.5,18.0,9.0,0.5,10.0,5.0,39:58,0.0,2.0,24.0,5.0,2.0,2.0,21663,2007-04-18T00:00:00.000Z,6,109,4,False,2006,Final, ,17,96,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
484478,7.0,0.0,7.0,0.0,2.0,0.0,0.5,14.0,7.0,0.818,11.0,9.0,44:19,2.0,1.0,23.0,9.0,2.0,1.0,22322,2007-04-22T00:00:00.000Z,6,97,4,True,2006,Final, ,30,82,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
484490,7.0,1.0,8.0,0.2,5.0,1.0,0.364,22.0,8.0,0.824,17.0,14.0,46:11,3.0,3.0,31.0,11.0,3.0,2.0,22458,2007-04-30T00:00:00.000Z,30,90,4,True,2006,Final, ,6,97,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
484665,7.0,2.0,4.0,0.0,3.0,0.0,0.364,22.0,8.0,0.846,13.0,11.0,44:60,4.0,2.0,27.0,8.0,1.0,2.0,22324,2007-04-25T00:00:00.000Z,6,109,4,True,2006,Final, ,30,102,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
484893,9.0,0.0,6.0,0.6,5.0,3.0,0.5,22.0,11.0,0.714,7.0,5.0,46:02,0.0,3.0,30.0,6.0,1.0,2.0,21943,2007-04-28T00:00:00.000Z,30,92,4,True,2006,Final, ,6,98,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485304,7.0,1.0,9.0,0.25,4.0,1.0,0.381,21.0,8.0,0.667,6.0,4.0,46:01,2.0,2.0,21.0,11.0,1.0,3.0,23989,2007-05-06T00:00:00.000Z,6,81,4,True,2006,Final, ,3,77,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485400,12.0,0.0,1.0,0.429,7.0,3.0,0.5,24.0,12.0,0.692,13.0,9.0,45:49,0.0,2.0,36.0,1.0,3.0,2.0,23991,2007-05-08T00:00:00.000Z,6,102,4,True,2006,Final, ,3,92,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485490,12.0,0.0,6.0,0.2,5.0,1.0,0.313,16.0,5.0,1.0,7.0,7.0,44:08,0.0,2.0,18.0,6.0,0.0,2.0,23995,2007-05-12T00:00:00.000Z,3,96,4,True,2006,Final, ,6,85,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485574,7.0,0.0,9.0,0.667,3.0,2.0,0.563,16.0,9.0,0.667,15.0,10.0,46:20,0.0,1.0,30.0,9.0,0.0,3.0,23997,2007-05-14T00:00:00.000Z,3,85,4,True,2006,Final, ,6,87,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485658,5.0,1.0,6.0,0.0,2.0,0.0,0.357,14.0,5.0,0.909,11.0,10.0,42:47,3.0,4.0,20.0,9.0,2.0,5.0,21958,2007-05-16T00:00:00.000Z,6,72,4,True,2006,Final, ,3,83,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485704,8.0,0.0,7.0,0.2,5.0,1.0,0.4,20.0,8.0,0.667,9.0,6.0,38:53,1.0,4.0,23.0,8.0,1.0,2.0,24001,2007-05-18T00:00:00.000Z,3,72,4,True,2006,Final, ,6,88,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485824,9.0,1.0,9.0,0.0,0.0,0.0,0.333,15.0,5.0,0.0,0.0,0.0,45:22,1.0,1.0,10.0,10.0,4.0,2.0,21961,2007-05-21T00:00:00.000Z,9,79,4,True,2006,Final, ,6,76,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485872,7.0,0.0,6.0,0.0,1.0,0.0,0.368,19.0,7.0,0.714,7.0,5.0,44:41,0.0,1.0,19.0,6.0,3.0,6.0,21963,2007-05-24T00:00:00.000Z,9,79,4,True,2006,Final, ,6,76,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485932,9.0,0.0,8.0,0.667,3.0,2.0,0.571,21.0,12.0,0.667,9.0,6.0,46:07,1.0,2.0,32.0,9.0,2.0,3.0,21965,2007-05-27T00:00:00.000Z,6,88,4,True,2006,Final, ,9,82,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
485980,11.0,0.0,7.0,0.2,5.0,1.0,0.421,19.0,8.0,0.889,9.0,8.0,44:17,0.0,0.0,25.0,7.0,3.0,3.0,21967,2007-05-29T00:00:00.000Z,6,91,4,True,2006,Final, ,9,87,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
486017,7.0,0.0,6.0,0.667,3.0,2.0,0.545,33.0,18.0,0.714,14.0,10.0,50:18,3.0,3.0,48.0,9.0,2.0,2.0,21969,2007-05-31T00:00:00.000Z,9,107,4,True,2006,Final, ,6,109,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
486053,8.0,2.0,12.0,0.0,2.0,0.0,0.273,11.0,3.0,0.737,19.0,14.0,46:12,2.0,1.0,20.0,14.0,2.0,3.0,21970,2007-06-02T00:00:00.000Z,6,98,4,True,2006,Final, ,9,82,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
486065,4.0,1.0,6.0,0.333,6.0,2.0,0.25,16.0,4.0,1.0,4.0,4.0,44:00,1.0,1.0,14.0,7.0,1.0,6.0,21971,2007-06-07T00:00:00.000Z,27,85,4,True,2006,Final, ,6,76,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
486089,6.0,0.0,4.0,0.0,2.0,0.0,0.429,21.0,9.0,0.636,11.0,7.0,38:00,3.0,3.0,25.0,7.0,1.0,6.0,21972,2007-06-10T00:00:00.000Z,27,103,4,True,2006,Final, ,6,92,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
486125,7.0,1.0,8.0,0.0,5.0,0.0,0.391,23.0,9.0,0.875,8.0,7.0,41:59,0.0,3.0,25.0,8.0,2.0,5.0,21973,2007-06-12T00:00:00.000Z,6,72,4,True,2006,Final, ,27,75,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
486149,10.0,0.0,6.0,0.286,7.0,2.0,0.333,30.0,10.0,0.333,6.0,2.0,46:29,0.0,1.0,24.0,6.0,0.0,6.0,21974,2007-06-14T00:00:00.000Z,6,82,4,True,2006,Final, ,27,83,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
486366,4.0,0.0,4.0,0.0,2.0,0.0,0.182,11.0,2.0,0.6,10.0,6.0,36:09,1.0,4.0,10.0,5.0,1.0,5.0,22594,2007-10-31T00:00:00.000Z,6,74,4,False,2007,Final, ,7,92,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
486637,7.0,1.0,4.0,0.6,5.0,3.0,0.464,28.0,13.0,0.727,22.0,16.0,44:25,3.0,1.0,45.0,7.0,3.0,3.0,22596,2007-11-02T00:00:00.000Z,6,110,4,False,2007,Final, ,20,106,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
487132,8.0,4.0,4.0,0.6,5.0,3.0,0.423,26.0,11.0,1.0,2.0,2.0,43:13,1.0,0.0,27.0,5.0,2.0,3.0,21981,2007-11-04T00:00:00.000Z,24,103,4,False,2007,Final, ,6,92,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
487284,9.0,3.0,12.0,0.5,2.0,1.0,0.563,16.0,9.0,0.714,7.0,5.0,41:51,1.0,1.0,24.0,13.0,0.0,2.0,23002,2007-11-06T00:00:00.000Z,10,104,4,False,2007,Final, ,6,108,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
487661,13.0,2.0,13.0,0.25,4.0,1.0,0.444,27.0,12.0,0.467,15.0,7.0,40:45,2.0,4.0,32.0,15.0,3.0,4.0,23140,2007-11-07T00:00:00.000Z,29,103,4,False,2007,Final, ,6,101,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
488090,4.0,1.0,4.0,0.0,2.0,0.0,0.526,19.0,10.0,0.75,8.0,6.0,43:51,0.0,1.0,26.0,4.0,1.0,1.0,22881,2007-11-09T00:00:00.000Z,26,91,4,False,2007,Final, ,6,93,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
488281,8.0,1.0,4.0,0.0,2.0,0.0,0.429,21.0,9.0,0.5,8.0,4.0,35:55,1.0,3.0,22.0,5.0,6.0,5.0,22885,2007-11-11T00:00:00.000Z,13,95,4,False,2007,Final, ,6,103,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
488432,4.0,0.0,1.0,0.333,3.0,1.0,0.563,16.0,9.0,0.571,14.0,8.0,33:47,0.0,3.0,27.0,1.0,2.0,4.0,22886,2007-11-12T00:00:00.000Z,8,122,4,False,2007,Final, ,6,100,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
488926,14.0,2.0,9.0,0.5,4.0,2.0,0.556,27.0,15.0,0.778,9.0,7.0,47:14,4.0,1.0,39.0,13.0,0.0,4.0,22889,2007-11-14T00:00:00.000Z,6,116,4,False,2007,Final, ,22,117,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
489142,9.0,3.0,8.0,0.333,3.0,1.0,0.481,27.0,13.0,0.867,15.0,13.0,40:16,2.0,3.0,40.0,10.0,0.0,5.0,22608,2007-11-16T00:00:00.000Z,6,99,4,False,2007,Final, ,29,94,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
489896,7.0,1.0,7.0,0.143,7.0,1.0,0.5,22.0,11.0,0.917,12.0,11.0,44:06,0.0,4.0,34.0,7.0,1.0,3.0,24022,2007-11-20T00:00:00.000Z,6,107,4,False,2007,Final, ,17,111,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
490201,5.0,2.0,6.0,0.6,10.0,6.0,0.654,26.0,17.0,0.625,8.0,5.0,39:03,2.0,2.0,45.0,8.0,3.0,3.0,22748,2007-11-21T00:00:00.000Z,18,86,4,False,2007,Final, ,6,97,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
490844,12.0,1.0,9.0,0.25,8.0,2.0,0.483,29.0,14.0,0.875,8.0,7.0,44:41,3.0,3.0,37.0,12.0,3.0,4.0,22751,2007-11-24T00:00:00.000Z,6,111,4,False,2007,Final, ,28,108,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
490976,10.0,1.0,8.0,0.167,6.0,1.0,0.476,21.0,10.0,0.6,15.0,9.0,35:47,3.0,1.0,30.0,11.0,4.0,2.0,24027,2007-11-25T00:00:00.000Z,12,106,4,False,2007,Final, ,6,111,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
491315,13.0,2.0,4.0,0.25,8.0,2.0,0.44,25.0,11.0,0.933,15.0,14.0,45:46,0.0,2.0,38.0,4.0,2.0,3.0,23555,2007-11-27T00:00:00.000Z,6,109,4,False,2007,Final, ,2,104,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
491592,3.0,0.0,1.0,0.0,2.0,0.0,0.455,11.0,5.0,0.556,9.0,5.0,19:31,0.0,1.0,15.0,1.0,0.0,0.0,22619,2007-11-28T00:00:00.000Z,9,109,4,False,2007,Final, ,6,74,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
491764,,,,,,,,,,,,,,,,,,,,22912,2007-11-30T00:00:00.000Z,28,91,4,False,2007,Final, ,6,82,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
492139,,,,,,,,,,,,,,,,,,,,23695,2007-12-02T00:00:00.000Z,2,80,4,False,2007,Final, ,6,70,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
492426,,,,,,,,,,,,,,,,,,,,22623,2007-12-04T00:00:00.000Z,6,79,4,False,2007,Final, ,3,100,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
492679,,,,,,,,,,,,,,,,,,,,22624,2007-12-05T00:00:00.000Z,30,105,4,False,2007,Final, ,6,86,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
493314,,,,,,,,,,,,,,,,,,,,22930,2007-12-08T00:00:00.000Z,4,96,4,False,2007,Final, ,6,93,237,LeBron,6,8,James,F,14,250,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
